CTL1.1	CTL1.2	CTL2.1	CTL2.2	CTL3.1	CTL3.2	TETA1.1	TETA1.2	TETA2.1	TETA2.2	TETA3.1	TETA3.2
Fyn	5.95351657062563	5.90959989074377	5.93130159008742	5.93744932072987	5.86829124438546	5.89026394519966	5.89898064400059	5.89550364742308	5.9091118118824	5.872933135273	5.93186621579913	5.89337384950049
Fyttd1	4.3251249396796	4.33491068776318	4.36627264972588	4.34441109013618	4.3249174579375	4.36011066566781	4.34026980065301	4.33055798948999	4.32011972503115	4.31710407419049	4.3027987144303	4.36392067657791
Fzd1	3.19027767375906	3.17496081291328	3.19705217122401	3.26518752853876	3.29200061941916	3.07808844369373	3.31246666076463	3.19748573685654	3.14186334643231	3.28955180204836	3.18429157400239	3.13610705088734
Fzd2	2.63859348933437	2.55182522982022	2.57225184206425	2.67858181752438	2.60259102332677	2.58066731450884	2.70628774420362	2.7076139228574	2.65614667719922	2.65071084812411	2.45037719468242	2.55340224198303
Fzd3	4.25914224903647	4.36430848012848	4.3524553626147	4.33962687138745	4.30157838620206	4.33581162022598	4.36247457840271	4.27726130440422	4.31471766710418	4.37257154590381	4.38328596303718	4.40288510229146
Fzd4	1.17432538964736	1.07313938396498	1.1275809714977	1.09979841625251	1.13185199257721	0.999627461977878	1.1696129299911	1.14987710104215	1.04322150527369	1.14037098334877	1.17068821298375	1.12206022962034
Fzd6	1.4555924763016	1.36064888007184	1.58676992038455	1.37412196403088	1.56881641008484	1.31872087324293	1.64374667817408	1.51181865861349	1.38947934360112	1.39629853520047	1.43384975527205	1.58227465034129
Fzd7	1.47618478599668	1.4671588218503	1.3487938489078	1.42192252041459	1.2960781016813	1.4687296231771	1.62877954303098	1.48637734511272	1.54198943370301	1.38586025694138	1.45535378766232	1.57038151023479
Fzd8	2.07236072020985	2.10447406703312	2.0387336852313	2.10623494726253	2.10510601844089	2.09073986684462	2.15729079935754	2.11749247257237	2.15136455879579	2.14158916111096	2.08218627085693	2.1008098096573
Fzd9	2.18105106744827	2.38410302079396	2.43643952419145	2.37267680271053	2.40456168667857	2.38395173443685	2.37415011838807	2.19529792466658	2.34610254586554	2.27730601020052	2.2897024467517	2.42197254941214
Fzr1	4.5694960171596	4.58714344227144	4.5792262711567	4.5848038154016	4.56990929350779	4.60670481238762	4.62538177347983	4.62617025469842	4.57364662529227	4.67109502458862	4.5937522865595	4.57539779741549
G0s2	1.31154973516711	1.20744860994009	1.44885958210815	1.24454806836875	1.13175663675562	1.17572391269167	1.07406460368761	1.13816142873139	0.897888008192553	1.28453799374195	1.43720620990135	1.01585273750474
G2e3	3.16911179341118	3.24275279929346	3.20076807125889	3.2775513634187	3.16469916442149	3.26798611680382	3.30205435570242	3.24142542008685	3.24443179199552	3.30027759975142	3.16465893426081	3.27819590253478
G3bp1	4.76813972541227	4.81934829725217	4.78553984647002	4.8336493599679	4.76079615555777	4.82155434338421	4.77087656693782	4.75700671336969	4.8184231283417	4.79011682288011	4.77837397135878	4.80489037273494
G3bp2	5.67006433637261	5.66501140144592	5.66739478852993	5.67730353164575	5.63889336608048	5.66538066242833	5.6491781201853	5.64716196130138	5.62215077056083	5.64849538242025	5.64909256476571	5.68584097585056
G6pc3	2.74131388079459	2.94401505059416	3.03116660638895	2.97912975946808	3.0328693520098	3.00717523061891	3.00345811731409	2.93716792827878	3.09433928025476	3.04121520636844	2.83612362290116	2.94768440398495
G6pdx	4.52885135892043	4.41009654256199	4.60232961448329	4.52576140436374	4.51074753800841	4.42503791410225	4.50958286609029	4.62084450021216	4.51237959720987	4.55880269100881	4.42345076385589	4.56929779088326
Gaa	4.26835420862394	4.37206424563553	4.2120693179459	4.33214072757827	4.3364103591382	4.33289484785444	4.40270681171403	4.32931120146575	4.35952578433124	4.43499165969083	4.3547186255075	4.3692837557666
Gab1	2.80883097625736	2.8362639756681	2.90681404772475	2.87057130689463	2.87344015560577	2.87516255233147	2.83293626018341	2.96174921018639	2.95427284329923	2.99238809980266	2.8316154350558	2.95662433039989
Gab2	3.76116975793796	3.76182096998104	3.85746757853483	3.78040622292056	3.77090963780559	3.82169060411235	3.76260558168246	3.81392727690042	3.82619224523775	3.81137202583584	3.77089876461267	3.71009436429061
Gabarap	6.60118168926054	6.61696047481918	6.64872220477297	6.65755805962442	6.57794618034768	6.59950437457611	6.66194677008433	6.63456910737686	6.70640222380892	6.67211981367099	6.65070069194412	6.58407819651259
Gabarapl1	6.54423386576702	6.49157577730997	6.5085586583536	6.49663404560392	6.53657498967216	6.43103171292561	6.58855070098299	6.52919895777136	6.51986916987249	6.48278116030483	6.53742082793755	6.57303033532107
Gabarapl2	5.15891548109775	5.09047264100859	4.9952746053363	5.06626543979177	4.98898570565695	5.05912056603996	5.12114801997882	5.10086346700413	4.95505018215535	5.08082358709171	5.11372810867987	5.17812807564302
Gabbr1	6.02138884881333	6.07343326724182	6.02327322927133	6.07952280591232	6.05866632392222	6.06032326865182	6.06790248058887	6.0145476792912	6.09168884127655	6.05042724603649	6.04141360115692	6.01158222713141
Gabbr2	4.34903852458047	4.34543314665212	4.40697465806308	4.31495479355169	4.3933524981326	4.32793451965362	4.36377627660289	4.29011300692499	4.29409086149478	4.27034445030159	4.38476785720123	4.31314896700842
Gabpa	3.4148855355003	3.3182646584503	3.41198630983898	3.40079414169893	3.40938355078131	3.34151415738588	3.37621498311599	3.46890517160152	3.39995224401481	3.4014392360348	3.28982490360176	3.38827388331136
Gabpb1	2.63086035386224	2.62832699187262	2.57761267816563	2.64242783609155	2.61510960047774	2.58382496691711	2.53250016423474	2.55600328279227	2.57991532413536	2.56189546579675	2.6046315914317	2.65855682848312
Gabpb2	1.15889375346073	1.22582963258813	1.23342282817625	1.25308366971472	1.23639498765475	1.2350069479355	1.21355242172599	1.23032205766059	1.26162723752037	1.28379483319586	1.18044985535238	1.27883167857527
Gabra1	2.67964804284226	2.71422859765186	2.69690330123573	2.61438598727797	2.64441021533973	2.73144644756644	2.71493127769059	2.7154417888358	2.73070614498874	2.72887979965809	2.81593086997151	2.70716891023715
Gabra2	2.98609888941182	3.11448690626495	2.93824368974721	3.0210571983761	3.10093253763556	3.06903363320068	3.0730436771344	3.03815498446826	3.10531018531478	3.16384052426261	3.1454564806576	3.06521752274644
Gabra3	4.75609743815536	4.79467241644644	4.68542343739968	4.65634957140713	4.80658213331873	4.78165588891617	4.67128491667206	4.66648617886483	4.58997071662255	4.68772859349493	4.82282300005188	4.77409990785117
Gabra4	2.21900330700829	2.25688334838064	2.20529796131045	2.22428313458063	2.17012917255941	2.15291041029944	2.21541912572348	2.15591977838975	2.1937334970931	2.20059532525716	2.32803645284629	2.40372252311821
Gabra5	5.04999632908304	4.99047912586367	5.03979320759041	4.96628905267888	5.06381812581119	5.01837693984149	5.00705941781075	4.99778838668549	4.91252213307292	4.93551690996519	4.9913992642334	4.93940621689087
Gabrb1	2.74579430114431	2.73499014780265	2.64654949583394	2.60362660675978	2.70247314622552	2.75125169164714	2.75707439728165	2.67021994893686	2.57029878589759	2.60768787439167	2.75257076907086	2.74140414695445
Gabrb2	4.21335288832683	4.19319015785818	4.19197399795684	4.11783488076812	4.04112703138532	4.18451562208952	4.22012926390811	4.06737095961099	3.94228782425498	4.05063428968094	4.25099241931202	4.2015008346807
Gabrb3	5.62336447133451	5.64212596928512	5.63597354747638	5.61833333723779	5.64301169750499	5.66307834779432	5.66108568383289	5.61693327092171	5.63984411955052	5.61469390223902	5.63846503156766	5.56120778382878
Gabrd	1.0964269029692	1.02635463108595	1.14813939774077	0.956305815252554	0.971496727857585	1.03221425669289	1.14583841105695	1.1591149053359	1.08812137819993	1.0697475852415	1.18971699478837	1.23217970844892
Gabrg1	1.86771739041779	1.98222017673801	1.79951564722965	1.83383154957281	2.04947817160915	1.89689812816047	1.86273969072902	1.80858785366286	1.82424890756725	1.90162888990997	2.01571022731804	1.97616415485628
Gabrg2	4.73951581440799	4.81792394621294	4.81462423369734	4.74958071444899	4.85627894821755	4.84315694526509	4.82628957009004	4.74974495049913	4.76319599629584	4.77153246981715	4.80381959725087	4.77619835337077
Gabrg3	1.59980479305749	1.67970479181561	1.60592409858929	1.5638838945962	1.62930554628437	1.67507163642813	1.59972700280015	1.52615934071654	1.51444602218528	1.56197583316899	1.69822914575419	1.65981582148428
Gabrq	0.715234181467563	0.842936456926369	0.608932647693521	0.790445833568519	0.806877103001974	0.772609660593458	0.928031211731575	0.796065336160945	0.803181217550644	0.936007246145719	0.817090747876051	0.863416178374068
Gad1	4.11851207938745	4.32799237111436	4.23293284548353	4.246064824371	4.25965895210381	4.31420872350252	4.24650721426983	4.22771445519064	4.19056418540219	4.4722656152324	4.35747567103072	4.35727825753859
Gad2	4.11996282979465	4.24888133866409	4.23230223116178	4.23107613645582	4.32670220990712	4.31565549208973	4.15792634654954	4.22747034721047	4.17174272958942	4.35285162828048	4.15892461075039	4.21908526445232
Gadd45a	1.46205304432283	1.30236770631331	1.12951976747212	1.40122700933087	1.09496099460478	1.1291823653411	1.23394165764397	1.25556912923634	1.25129870158852	1.2661722277636	1.38461895588352	1.30448159095483
Gadd45b	0.873141277192049	1.00659475963081	0.865959345382898	0.794691262351531	0.985879303364676	0.952657344817787	0.72490610372906	0.858134699323785	0.929303228210732	0.951494353810125	1.14432900397549	1.09227347553598
Gadd45g	3.0290429385517	3.04757123691814	3.30528700240642	3.16166659760597	2.96463108028052	3.00294082603873	3.2826031732117	3.06302333846766	2.96927626594252	3.19024973245927	3.15104295683707	3.09309883973651
Gadd45gip1	3.5197595237756	3.43725637783672	3.46281981481685	3.42755930497113	3.45940172209372	3.52318771505165	3.39115549614523	3.4683885274418	3.34142510686716	3.40844751193885	3.40549597031335	3.3064608549932
Gak	4.09585061601325	4.03685672450644	4.06773557186519	4.081880683907	4.0605768294762	4.03215268908272	4.03704183970273	4.09596626466071	4.1165352037464	4.04737550859898	4.03590133453218	4.05708110422222
Gal	1.09239912713613	1.14206774420374	1.08509214802489	0.829323433511705	1.60255955156294	1.26949075538624	0.864806402206261	1.12749673807343	0.269537435964152	1.43398412350074	1.20611978363418	0.906358046978398
Gal3st1	1.00909394128602	1.06731927660011	1.14725493375846	1.0244820881946	1.19870030107835	1.17913305292726	0.817176520395877	0.877963242867939	0.788420748329076	0.876904766193592	0.920490320185724	0.919299566234377
Gal3st3	4.12772592438732	4.16794666884315	4.16575141216048	4.22302828102919	4.19083226341156	4.07500576574735	4.14213090027951	4.17109692628133	4.25747829998662	4.2861548268968	4.23134423739806	4.18655351186618
Galc	1.54699546938166	1.56949929165579	1.64769508394744	1.54401932071196	1.59266457497463	1.5751254998457	1.54413761481984	1.55286437686014	1.55419275221249	1.57463346243532	1.62241995651875	1.5680482745685
Gale	2.72515072071578	2.81400342523407	2.70070543894576	2.7302856896548	2.78142500380076	2.75520213401749	2.76686464219759	2.73265140816961	2.92501944238368	2.83750618583065	2.94179204770411	2.60372404648291
Galk1	3.85451693392235	3.8516673097578	3.74963040522483	3.64720146620219	3.78628750504398	3.85538720825614	3.93794666717944	3.84843853027061	3.70095716350487	3.81395164808321	3.98199274787159	3.91354499770687
Galk2	1.93246834780108	1.93395769536658	2.13333360958038	1.87414082316121	1.95190696888764	1.98647396162627	1.9423654076698	1.98136595142115	2.01819002564716	1.92881563282937	2.05544194817785	1.98036298698279
Galns	1.3553206863073	1.67010691234228	1.31360206565421	1.45201548716694	1.49016925431322	1.71829664158685	1.65816950833971	1.39311621456393	1.1998265462058	1.6585460907784	1.53773299097031	1.62024599854263
Galnt1	3.36238995920964	3.37526371572892	3.42035049135221	3.38784351173155	3.4187010955206	3.38669293251235	3.31078049324644	3.36353175829203	3.34086453871772	3.36698842850874	3.34319723499776	3.43598652106675
Galnt10	2.2136854468409	2.29912306724039	2.34063733699498	2.25214721391988	2.33287643023473	2.30943865697893	2.22966538138862	2.21920528220569	2.12974298679303	2.34494577723041	2.32907763239974	2.24934552884381
Galnt11	2.80088488638057	2.79343708471599	2.88668478430082	2.84394876630843	2.8875687259436	2.82435544655508	2.82401432446828	2.7788047435646	2.71055790030324	2.78133381222693	2.72427035536671	2.73161969515568
Galnt13	1.4478604230794	1.33740145321895	1.50953294692115	1.38640277058436	1.32457126429111	1.32249655397433	1.37226117654732	1.4202138231252	1.29648770354046	1.438547595924	1.48073154372394	1.30241383627221
Galnt14	1.83549134147246	1.81050853557404	1.72685114400245	1.79004857494185	1.77192316952773	1.68130496792704	1.84889292886842	1.69949753068737	1.78862909941632	1.69747995255176	1.89447371041009	1.76330115449397
Galnt16	3.10567045061142	3.07455531274299	2.99475868382837	3.04278054827658	3.06210514436799	2.99819385775505	3.06182911763905	3.0397176501934	3.00406687032939	3.08623311277719	3.16237201475471	3.01233867557159
Galnt17	2.78506238413444	2.7858769708566	2.79864987300341	2.70122313346296	2.78396097150462	2.7854834717722	2.84148484589433	2.76549100683239	2.75675016532123	2.77483128224959	2.89551729717783	2.66179055144661
Galnt18	2.677176261858	2.75860773565392	2.76904107572564	2.6859263203913	2.68686466333902	2.84588167647117	2.75623125326107	2.71759339824976	2.68299861082062	2.80808692671719	2.79635023418254	2.55622377848447
Galnt4	0.813258714166094	0.745741141360219	0.749891342383237	0.755838617271572	0.788369252514954	0.707580212448565	0.76396908496449	0.768469199049232	0.834745386271929	0.664123063450661	0.754104468530024	0.808969541878574
Galnt7	2.07707788160737	2.00436770683177	2.01239751749762	1.98998250378952	1.96986508895571	2.02116091155055	1.98244959883074	2.00749521046289	1.93572415233504	1.9284593714448	2.0045854148871	2.04352186717581
Galnt9	3.95597900284833	3.88955562612649	3.83632848137822	3.83394327801001	3.75319587196667	3.88701235391754	3.82123191751808	3.82291932726686	3.74224766820832	3.77066492964557	3.93503504340474	3.89242083307814
Galntl6	2.02561642526771	2.07592276888139	1.95787248614155	1.98280882202015	1.986142092282	2.04297199494013	1.94490108687231	1.94525209742332	1.9067605046412	2.05138708927144	2.15272874955662	1.96817849821943
Galt	2.74087073788887	2.68214258074967	2.79666944261039	2.69133427459316	2.88554695134899	2.58998790454512	2.95749765581532	2.68507157915444	2.69589130145759	2.56384544762221	2.69786892178967	2.7678213397924
Gamt	1.85169580192728	2.1015858664188	2.07440446718868	2.14391058228321	2.20500563673895	2.02136797883156	2.14781067016924	1.95830894536345	2.2701254025829	2.16063991534557	2.05218934896121	1.97085811716151
Gan	2.92257774707274	2.92211006032821	2.91582965560059	2.96166290753338	2.92321314280615	2.86888656635408	2.98193314096393	2.90238800413778	2.85911120200612	2.94679350541315	2.91767590842106	2.9525462383466
Ganab	4.83358371747108	4.85652168007785	4.80820958454271	4.83823464273103	4.84413760306278	4.83082549998797	4.87170840175052	4.84343339383651	4.83447864102372	4.87185599523516	4.86517777719371	4.88866066182058
Ganc	0.677291307937055	0.737018238744892	0.711635972875994	0.755382452404442	0.823536728741527	0.747906029237154	0.726200574377306	0.70142248963692	0.732428474202505	0.7380458464111	0.649279442150984	0.683143561751121
Gap43	8.92540743485504	8.93307535184081	8.891328282415	8.87287962579603	8.92815245396975	8.912381015219	8.8791566009028	8.90417975021269	8.87962772152782	8.92853116331273	8.99059726552268	8.92854119882344
Gapdh	7.5790990829816	7.65348873653126	7.64641469827803	7.5847738342947	7.62640162512604	7.67545638509163	7.70462903994654	7.67666003904948	7.71172215236687	7.70015024826275	7.69411749371863	7.71033833408535
Gapvd1	3.92806560813546	3.94301473599923	3.88113063487671	3.92826492468519	3.89231852882387	3.91205788986907	3.96249204330598	3.91352995173716	3.88091629793557	3.94442471022122	3.94949373259993	3.97991425466061
Gar1	3.62048791449216	3.58037048344163	3.50647982515895	3.5631143235438	3.61970209956838	3.60146267704808	3.5461173089844	3.69761165452323	3.71634100741871	3.59559669785232	3.53386128175902	3.75338048940701
Garem1	2.40436723332983	2.35597332498831	2.25933428711704	2.29694260754482	2.25373783370047	2.32116862100688	2.35490041563634	2.25513890870426	2.18535208554951	2.24794189141339	2.40988415060967	2.23954728107854
Garem2	2.50152941550295	2.54288646031811	2.67604654107549	2.62436306642027	2.53914788072289	2.5144223385507	2.61128737243193	2.51719111262916	2.6575087344134	2.53061606911338	2.54352752520201	2.57238386501071
Garnl3	2.59389465778233	2.6038514863868	2.5550495762588	2.51581291009771	2.56175624169556	2.64858673536656	2.46034102966461	2.54582041522944	2.56129095936349	2.46861433997862	2.5810872447534	2.67472480926047
Gars	5.86101140350797	5.84356595559951	5.88942638555276	5.86700198362994	5.81800795732097	5.83475089282648	5.86615463700791	5.87767523674517	5.8576680435233	5.89633455997268	5.88502380936673	5.86333507505729
Gart	3.45886931700937	3.43812379690017	3.44788609693785	3.43607350611949	3.43839158488568	3.43889074919947	3.33788857449371	3.38542128173763	3.33681934579823	3.35559926887176	3.40485757295508	3.50471844864011
Gas1	3.01345263844171	2.83286068527503	3.01977224209021	2.98331665547797	2.85136892426394	2.87406221897661	2.8160613426615	2.97835978076812	2.91536054790014	2.85476246519759	2.81161414493378	2.87798155117121
Gas2	1.256834796998	1.2660509064287	1.35135434599733	1.186384986879	1.29021595000882	1.29220059013881	1.29452714871348	1.29042735087979	1.11643207626069	1.32282009997171	1.34908135040313	1.34186531351339
Gas2l1	2.32116840105414	2.33417389167819	2.35242012031008	2.27368883248913	2.38038032672782	2.3882388067271	2.38371209008466	2.3126215952461	2.30770563248505	2.26681925167084	2.32024198067705	2.23592783495439
Gas2l3	1.12215261130999	1.08088312129078	1.12911088581997	1.11221842858754	1.09215944288305	1.13662844824418	1.02896694237346	1.10737297871405	1.09174816422081	1.03117169975193	1.01236977865996	1.11508829980278
Gas6	4.06788390251615	4.13721323476268	4.01202872433532	4.0364249189013	4.10414560886576	4.0532032723984	4.07076528733211	3.97465407622775	4.07585584667116	4.03225783663321	4.21599743050633	4.05221550181969
Gas7	4.99649886552261	4.99324111659542	5.00467299558875	4.95456271261512	4.94362612083025	4.98240270967762	4.95453276153442	4.94702714958281	4.86937434599714	4.9578806408354	5.03315425516117	5.05425349078404
Gas8	3.32550616216629	3.30266156832079	3.38703558903394	3.31462877538342	3.36064851353057	3.27354349098894	3.32895239673061	3.3970675494163	3.34008707548973	3.44693602520846	3.40307405818592	3.35944919046126
Gatad1	3.92749100543094	3.90651001024063	3.91637681442129	4.02123845482307	3.86908628295623	3.9120356295933	3.90343757426864	3.90610863325304	3.91545402949219	3.9424688738957	3.83473117788743	3.81312269222179
Gatad2a	3.47537157528181	3.46815432278737	3.4802685096098	3.53347404202349	3.39648413897136	3.53905682471262	3.40374306311763	3.51032255584683	3.51799867416503	3.50210099146691	3.38847289658992	3.45927955790417
Gatad2b	3.83093730316289	3.86856308027368	3.83361787086231	3.89716959871683	3.84166776449748	3.8414307390844	3.92508479365924	3.86459189606186	3.91794611621165	3.90624560173389	3.85476994215451	3.86920343560424
Gatb	2.28684930381545	2.25278349737329	2.24539427947796	2.20245288818989	2.27680155220228	2.19476822676711	2.2392709521432	2.28619392344016	2.28536709176041	2.2674244814184	2.35945499593681	2.34885345700651
Gatc	4.76081050494588	4.69244896805827	4.76675560027736	4.71478855877312	4.72798608324756	4.72249176671725	4.78183429329093	4.77986633601435	4.74821357319464	4.69742650166216	4.69281026228437	4.71323836035513
Gatd1	3.14744720395236	3.23922436314996	3.09236596922346	3.11605863286148	3.2407229176891	3.20812768943809	3.16979726339474	3.18947784598816	3.20833334310706	3.27081950251308	3.29734162631256	3.24338036055731
Gatd3a	3.50650955702806	3.43603602526578	3.5064411235242	3.47655844174212	3.58073467088464	3.45383234565598	3.45759159704163	3.5774515856756	3.4631178304993	3.48995129193404	3.3729664162499	3.663696136701
Gatm	3.59024536607951	3.51025529842826	3.50250187673439	3.47523622005902	3.54041894821504	3.58078721641714	3.444252453998	3.59898067260867	3.44813849798196	3.53578595995693	3.4987311073311	3.52750281264055
Gba	3.67701163064495	3.64910866737631	3.59898806616294	3.55258960713348	3.70429892229234	3.55500544966007	3.62523910943179	3.70188287592426	3.65637645629763	3.73370597409767	3.82652371387422	3.75475480499274
Gba2	4.59272171522259	4.50514067936629	4.55737403901696	4.48087419451009	4.4753048713577	4.55533130398555	4.45650624246901	4.56498283114755	4.47084370844494	4.48334786503098	4.54034643067761	4.54430020021514
Gbe1	1.42461582017369	1.23714081435392	1.40501595231074	1.27849977440263	1.47607853537365	1.21207510570976	1.34421961204383	1.38906615509369	1.3128464608432	1.21185298288832	1.2822183616399	1.30255869541549
Gbf1	3.60388123572396	3.65099275023711	3.63779138277537	3.61467564454574	3.62547475086021	3.63933781738487	3.68543598435455	3.61540806655094	3.59727469606959	3.6424210514657	3.6609051474642	3.70935077988969
Gbx1	0.836389070184785	1.1287258281172	0.95463094317788	0.943281190862977	1.22411708632552	1.15428670116199	1.11526841433913	1.05717538446377	1.05050501392571	1.28468385931427	1.10863093407024	1.13635853252689
Gbx2	0.791629217797064	0.919456035816951	0.795664974811853	0.928046237026094	1.2529256468117	0.83999397599124	0.974990096279305	0.888361773697851	0.750259215841624	1.07254609962732	0.78242692756155	0.924693447128946
Gca	1.52039493746836	1.43166943367109	1.59414730096106	1.45028101616803	1.36955738691091	1.4846537105305	1.40854940294051	1.4563563403553	1.66029352343573	1.30006636742714	1.51363358354952	1.30756587979204
Gcat	1.84739751444972	1.98168551481587	2.06534607464408	1.90442184031367	1.95246192288028	2.06771059917334	1.93805356306103	1.92448008586084	1.99861927085391	1.9530323337772	1.97984502418908	1.99723548432525
Gcc1	2.5584794517267	2.57128193349251	2.52056480319368	2.56620042969974	2.5485430312251	2.54519917570358	2.43795361883004	2.54411124912292	2.66028759318201	2.5569765498011	2.59829132052785	2.55392176909772
Gcc2	3.32124122171105	3.32386848744487	3.28864554528255	3.21769638872689	3.40059782878339	3.35990945719181	3.30770769551112	3.26985378028833	3.22287768397766	3.20845439836936	3.31065243218826	3.26493575916399
Gcdh	3.29040195117812	3.07516305184972	3.06647280646489	3.20094699797188	3.04966389436261	3.04768942444689	2.88973908588604	3.06692528393908	3.00194689151874	2.95990758632693	3.03089225557181	2.98618166401272
Gcfc2	1.55811598928739	1.53025396491779	1.58747407986634	1.53095753114715	1.60424452857371	1.50714478600827	1.52105554208962	1.54048823839455	1.53883984454733	1.53907815983413	1.58116686034229	1.50052659115944
Gck	0.915733706614414	1.03253641424195	0.737755667053696	0.850078490638645	1.01444931695	1.09885752114202	0.869765226639938	0.839728509274215	0.728380617373613	0.92907166454579	0.936024374393303	0.78695302445915
Gclc	3.55673885041047	3.52137441969501	3.4753941356437	3.5270504937505	3.53692023608105	3.47259431056943	3.50758343951765	3.52465939195498	3.59404964319914	3.48147120032837	3.53633717242301	3.54832587242657
Gclm	3.0069699391023	3.02335152039205	3.1351662027402	3.04875752652252	3.10856165622597	3.04087986041975	3.03737129984596	3.0486814194479	3.02104279034157	3.03671407327695	2.99093323206929	3.13065039791397
Gcn1	3.09885809922285	3.15036701139081	3.03953703763389	3.11349785630475	3.00605625649154	3.11525195485639	3.11436343864898	3.03485529069245	3.04202101477552	3.08171090793966	3.14903101994988	3.17712907667161
Gcnt2	1.46389477133449	1.38512881534658	1.40670653638788	1.45818862372505	1.40506448247136	1.27611011102838	1.42943632413277	1.39247314888161	1.50639623219259	1.35091957798684	1.446652325343	1.39609436470378
Gcsh	4.18764615469629	4.12209829999199	4.10151694113007	4.0556509914605	4.155096527382	4.11780846545625	4.20163745953316	4.13666837828531	4.0190408845999	4.07880850605659	4.16670179677914	4.10202723375724
Gda	3.99472156213274	3.92261952883014	3.95068941724042	3.85384614768997	3.92861348954352	3.88135749681828	3.99591133257741	3.91477170191604	3.86203429616039	3.81972636389042	4.0113656459691	4.00423665188542
Gdap1	4.77818772488369	4.8110234381777	4.84691466849221	4.79607026460146	4.80863876121925	4.85389907793315	4.80408156096396	4.77253714060663	4.74062441782481	4.78645965193197	4.78292234089341	4.76949035422648
Gdap1l1	5.56513303329783	5.49705276765154	5.53376277541611	5.48448600764295	5.56749500094156	5.51341460688053	5.47776394364366	5.57148598477725	5.50114422115997	5.52474443055476	5.52800140457607	5.51048448706019
Gdap2	2.86005294396255	2.82571050374772	2.94029527227861	2.87683515885214	2.98780132983482	2.86973222716619	2.84821446507817	2.92668169486514	2.81631240134435	2.90324015328458	2.76417702187717	2.88980711628991
Gde1	5.80674174050799	5.83802829571227	5.78970307837373	5.83734915438495	5.76934089129386	5.82228329822292	5.83620800941316	5.75670453702948	5.7112694583883	5.79785269748875	5.80401909731379	5.84774908977811
Gdf10	1.95346507261205	2.02085916545986	1.91155889697572	1.9740338004506	1.91603623484389	1.94902292944312	1.99796789935448	2.00100294193944	2.20597456846936	2.02127597482948	2.10054147153654	2.11640467162977
Gdf11	3.04566774752894	2.93888611655854	3.05039515870183	2.95548408252735	3.05851848247529	2.91091142855368	2.94523592243169	3.09624332443457	3.03636586152348	3.07286616871413	3.06900290424822	2.97825703251692
Gdf5	0.913088800020039	0.956777488248278	0.968724270106464	0.915664299016395	0.786677736075176	1.00409684931097	0.899055539654442	0.890125707388743	1.01109167248055	0.898727005891717	1.01542389639527	0.838998388965337
Gdf9	1.03888489909934	1.13461813075203	1.24987739723031	1.06966058122359	1.09128000215063	1.30246753414424	1.10447060883715	1.10724110443572	1.06232303155543	1.10169388713309	1.07082811898137	1.09760643938496
Gdi1	7.27227034020831	7.34019977079313	7.32635833642164	7.30072132933475	7.32372539862358	7.3762513561141	7.31637869115625	7.31195894636753	7.34762642683087	7.32762251002254	7.31614115826618	7.34794442978775
Gdi2	5.09970318826504	5.03265042272174	5.07834763420704	5.05861206466787	5.10564998129741	5.03812795134327	5.06361441268871	5.08721066822347	5.02874214935526	5.0326106648316	5.01975016123713	5.04767348758059
Gdpd1	5.79839831425902	5.80421035177808	5.81733589769372	5.80772292784735	5.89668804529208	5.76546183458832	5.81607160854718	5.83100973405162	5.91691745091271	5.83486592973049	5.84076750094062	5.78931689479497
Gdpd2	1.61873477906877	1.48262223601266	1.43559473207835	1.51612874768141	1.66502221348693	1.55362769266945	1.46697044688111	1.56956278218236	1.41889917236483	1.43649709173163	1.33120668561147	1.3847252689562
Gdpd3	1.09450073544522	0.862580537323737	0.858951038282523	0.820096743391906	0.80040851438002	0.996825115516572	0.706893613164558	0.78881449651567	0.630209648552735	0.501284528448354	0.76233921755889	0.681963225682473
Gdpd5	3.36771640806224	3.35151183453014	3.30599579223787	3.3634131963452	3.2780644364394	3.2614849742984	3.39544767475385	3.29163511252052	3.3063130539136	3.33317888154661	3.41951441621991	3.33131486671146
Gdpgp1	1.55717431178522	1.35580254166117	1.36875627136837	1.3827526919036	1.28804858787657	1.39032858743567	1.34938778207907	1.45855104223609	1.24708218354247	1.3604064608503	1.39697870461653	1.30711368648043
Gem	1.1780320417659	0.974039505788016	0.779642408268219	1.18135239778641	1.08204659685521	0.771568345045659	1.11314315686773	0.942164094168671	0.823090774387595	0.878049878362661	0.806935619619942	0.980002286764002
Gemin2	1.58565577076549	1.80599315967649	1.54275611043912	1.67027171272065	1.74849027725685	1.75587162491341	1.82691119120028	1.54826860969912	1.84065514284635	1.66967219412025	1.7962392718396	1.48528470953854
Gemin5	2.82576236764303	2.73247254273525	2.74683172576925	2.83608013888028	2.65177135397616	2.65178110573387	2.80009094891084	2.75316101038626	2.72257030361291	2.75829402474509	2.76942376896447	2.7560376076011
Gemin6	2.58805217050006	2.46006414610676	2.6596832783942	2.55596630218335	2.57236077904343	2.44796987684223	2.25723436315749	2.41747402461613	2.28423329230342	2.34744951633465	2.42622659360333	2.55918730221496
Gemin7	3.8031975129037	3.78758481515144	3.72599473337416	3.76581687410027	3.82882085535459	3.71823580667205	3.71496140327656	3.65172987216559	3.6283994755525	3.67352687810786	3.79498619442203	3.69201825333399
